LED1 Timestamp (ms),LED1_PD1,LED1_PD2,LED2 Timestamp (ms),LED2_PD1,LED2_PD2
546120,13521,-54546130,13529,-56
546140,13541,-50546150,13541,-50
546160,13536,-46546170,13543,-50
546180,13543,-47546190,13541,-49
546200,13545,-40546210,13556,-56
546220,13542,-49546230,13544,-49
546240,13535,-53546250,13546,-41
546260,13534,-45546270,13544,-58
546280,13541,-45546290,13539,-49
546300,13545,-45546310,13529,-51
546320,13541,-55546330,13534,-37
546340,13535,-50546350,13544,-50
546360,13541,-51546370,13534,-48
546380,13536,-48546390,13534,-57
546400,13535,-49546410,13527,-55
546420,13536,-50546430,13541,-47
546440,13540,-50546450,13529,-49
546460,13539,-50546470,13534,-42
546480,13546,-43546490,13537,-50
546500,13540,-46546510,13539,-56
546520,13539,-51546530,13532,-42
546540,13553,-52546550,13529,-47
546560,13538,-54546570,13536,-40
546580,13534,-58546590,13540,-62
546600,13536,-43546610,13548,-43
546620,13533,-43546630,13528,-56
546640,13537,-49546650,13541,-51
546660,13546,-39546670,13549,-51
546680,13537,-45546690,13532,-55
546700,13548,-46546710,13539,-40
546720,13542,-46546730,13548,-43
546740,13533,-57546750,13532,-44
546760,13530,-48546770,13548,-46
546780,13545,-45546790,13547,-47
546800,13532,-45546810,13551,-46
546820,13545,-44546830,13529,-51
546840,13544,-52546850,13530,-47
546860,13543,-53546870,13547,-45
546880,13532,-50546890,13540,-45
546900,13529,-48546910,13534,-40
546920,13531,-54546930,13540,-50
546940,13538,-46546950,13531,-52
546960,13528,-48546970,13548,-48
546980,13533,-61546990,13529,-54
547000,13539,-52547010,13545,-49
547020,13547,-49547030,13527,-43
547040,13501,-50547050,13485,-42
547060,13484,-39547070,13489,-43
547080,13490,-48547090,13455,-45
547100,13480,-46547110,13504,-44
547120,13509,-54547130,13532,-43
547140,13533,-46547150,13549,-41
547160,13537,-49547170,13545,-40
547180,13537,-51547190,13554,-49
547200,13543,-39547210,13540,-41
547220,13536,-44547230,13541,-44
547240,13543,-53547250,13538,-50
547260,13532,-39547270,13539,-55
547280,13546,-42547290,13542,-46
547300,13537,-57547310,13533,-49
547320,13535,-48547330,13542,-53
547340,13540,-55547350,13545,-49
547360,13539,-52547370,13543,-52
547380,13539,-50547390,13533,-48
547400,13541,-46547410,13545,-44
547420,13533,-47547430,13544,-50
547440,13541,-44547450,13548,-47
547460,13535,-51547470,13538,-49
547480,13535,-39547490,13552,-51
547500,13537,-51547510,13521,-51
547520,13534,-44547530,13541,-40
547540,13534,-53547550,13526,-51
547560,13537,-46547570,13549,-41
547580,13543,-52547590,13535,-51
547600,13536,-46547610,13545,-49
547620,13526,-45547630,13541,-44
547640,13542,-50547650,13532,-49
547660,13529,-55547670,13547,-48
547680,13547,-43547690,13545,-51
547700,13534,-50547710,13528,-42
547720,13545,-46547730,13529,-43
547740,13527,-49547750,13518,-52
547760,13531,-53547770,13544,-42
547780,13541,-56547790,13536,-46
547800,13533,-36547810,13534,-49
547820,13535,-48547830,13532,-45
547840,13532,-46547850,13528,-45
547860,13524,-56547870,13536,-49
547880,13528,-53547890,13539,-57
547900,13526,-51547910,13530,-55
547920,13528,-54547930,13535,-48
547940,13541,-42547950,13530,-45
547960,13539,-43547970,13547,-51
547980,13534,-51547990,13534,-46
548000,13537,-50548010,13528,-48
548020,13539,-54548030,13522,-42
548040,13507,-47548050,13511,-50
548060,13500,-43548070,13513,-48
548080,13508,-48548090,13509,-54
548100,13500,-53548110,13509,-44
548120,13538,-45548130,13503,-50
548140,13539,-52548150,13531,-52
548160,13553,-47548170,13536,-42
548180,13549,-45548190,13552,-47
548200,13542,-52548210,13546,-47
548220,13530,-49548230,13533,-46
548240,13531,-45548250,13545,-50
548260,13550,-44548270,13544,-37
548280,13539,-43548290,13540,-48
548300,13546,-40548310,13542,-36
548320,13528,-44548330,13539,-42
548340,13537,-40548350,13539,-46
548360,13538,-47548370,13534,-48
548380,13536,-45548390,13538,-51
548400,13549,-36548410,13541,-41
548420,13521,-54548430,13532,-58
548440,13531,-41548450,13525,-44
548460,13543,-50548470,13533,-41
548480,13540,-53548490,13531,-39
548500,13536,-46548510,13542,-50
548520,13558,-46548530,13535,-44
548540,13542,-48548550,13542,-43
548560,13537,-47548570,13535,-45
548580,13544,-42548590,13541,-51
548600,13548,-44548610,13542,-47
548620,13545,-49548630,13538,-49
548640,13534,-40548650,13534,-51
548660,13527,-45548670,13543,-55
548680,13536,-45548690,13533,-48
548700,13537,-51548710,13541,-45
548720,13533,-44548730,13544,-41
548740,13538,-48548750,13540,-53
548760,13539,-46548770,13545,-49
548780,13537,-49548790,13534,-46
548800,13533,-51548810,13536,-49
548820,13540,-50548830,13535,-40
548840,13544,-46548850,13537,-55
548860,13540,-45548870,13539,-46
548880,13536,-51548890,13550,-43
548900,13544,-53548910,13539,-52
548920,13546,-51548930,13541,-48
548940,13534,-52548950,13540,-48
548960,13550,-51548970,13540,-41
548980,13532,-47548990,13545,-47
549000,13539,-45549010,13534,-44
549020,13538,-47549030,13502,-45
549040,13509,-43549050,13484,-46
549060,13493,-50549070,13491,-49
549080,13493,-45549090,13485,-49
549100,13488,-50549110,13506,-45
549120,13522,-53549130,13542,-51
549140,13548,-39549150,13542,-51
549160,13541,-53549170,13536,-51
549180,13539,-53549190,13542,-52
549200,13540,-52549210,13542,-51
549220,13547,-56549230,13543,-52
549240,13546,-55549250,13530,-49
549260,13538,-49549270,13550,-51
549280,13535,-45549290,13536,-43
549300,13535,-43549310,13536,-50
549320,13528,-42549330,13533,-45
549340,13531,-40549350,13547,-45
549360,13554,-47549370,13551,-41
549380,13527,-56549390,13536,-41
549400,13541,-43549410,13541,-45
549420,13518,-41549430,13539,-47
549440,13533,-44549450,13534,-50
549460,13538,-47549470,13537,-53
549480,13540,-38549490,13543,-43
549500,13546,-50549510,13548,-48
549520,13551,-51549530,13540,-51
549540,13537,-48549550,13530,-41
549560,13538,-51549570,13547,-48
549580,13537,-50549590,13540,-47
549600,13526,-45549610,13543,-45
549620,13546,-49549630,13538,-47
549640,13537,-48549650,13542,-42
549660,13534,-56549670,13540,-45
549680,13541,-48549690,13534,-43
549700,13545,-45549710,13534,-48
549720,13535,-59549730,13533,-46
549740,13541,-45549750,13527,-48
549760,13541,-49549770,13531,-49
549780,13518,-48549790,13529,-48
549800,13535,-56549810,13541,-54
549820,13535,-48549830,13545,-51
549840,13541,-43549850,13538,-53
549860,13541,-46549870,13533,-46
549880,13529,-44549890,13535,-50
549900,13536,-47549910,13539,-46
549920,13534,-56549930,13538,-49
549940,13531,-45549950,13533,-47
549960,13548,-43549970,13549,-48
549980,13540,-53549990,13529,-48
550000,13536,-51550010,13539,-50
550020,13518,-54550030,13494,-50
550040,13497,-47550050,13494,-48
550060,13498,-40550070,13506,-53
550080,13498,-56550090,13512,-41
550100,13505,-45550110,13515,-38
550120,13529,-50550130,13541,-50
550140,13535,-45550150,13540,-45
550160,13555,-45550170,13541,-52
550180,13546,-43550190,13540,-47
550200,13537,-48550210,13530,-50
550220,13537,-45550230,13525,-47
550240,13524,-48550250,13543,-47
550260,13535,-40550270,13534,-40
550280,13533,-50550290,13534,-46
550300,13537,-40550310,13544,-35
550320,13546,-50550330,13537,-44
550340,13546,-46550350,13535,-42
550360,13532,-46550370,13539,-44
550380,13535,-39550390,13540,-48
550400,13533,-50550410,13543,-48
550420,13541,-45550430,13536,-45
550440,13533,-55550450,13537,-47
550460,13537,-47550470,13558,-49
550480,13532,-50550490,13529,-48
550500,13530,-50550510,13540,-45
550520,13534,-51550530,13538,-53
550540,13531,-50550550,13538,-61
550560,13537,-52550570,13533,-47
550580,13526,-53550590,13540,-55
550600,13542,-46550610,13546,-46
550620,13539,-45550630,13528,-41
550640,13538,-38550650,13525,-49
550660,13530,-51550670,13544,-44
550680,13538,-54550690,13544,-44
550700,13542,-53550710,13536,-42
550720,13549,-48550730,13534,-45
550740,13538,-42550750,13543,-45
550760,13527,-46550770,13533,-43
550780,13529,-48550790,13533,-41
550800,13542,-44550810,13537,-55
550820,13550,-51550830,13537,-49
550840,13535,-49550850,13541,-49
550860,13546,-51550870,13528,-45
550880,13538,-44550890,13540,-52
550900,13537,-47550910,13529,-51
550920,13527,-52550930,13539,-53
550940,13534,-56550950,13535,-47
550960,13536,-49550970,13538,-48
550980,13531,-49550990,13534,-49
551000,13528,-55551010,13533,-40
551020,13538,-50551030,13499,-46
551040,13492,-44551050,13488,-43
551060,13494,-53551070,13482,-52
551080,13486,-50551090,13495,-45
551100,13490,-50551110,13507,-50
551120,13524,-44551130,13543,-50
551140,13540,-51551150,13542,-49
551160,13535,-45551170,13545,-41
551180,13544,-45551190,13545,-47
551200,13546,-50551210,13544,-49
551220,13546,-46551230,13554,-51
551240,13545,-53551250,13550,-47
551260,13543,-53551270,13551,-43
551280,13551,-51551290,13545,-53
551300,13545,-50551310,13538,-43
551320,13535,-56551330,13549,-50
551340,13538,-50551350,13542,-38
551360,13531,-48551370,13533,-52
551380,13537,-43551390,13548,-58
551400,13539,-57551410,13538,-50
551420,13543,-54551430,13540,-42
551440,13540,-41551450,13534,-57
551460,13534,-48551470,13539,-50
551480,13539,-42551490,13539,-55
551500,13547,-51551510,13534,-46
551520,13550,-54551530,13530,-45
551540,13541,-53551550,13532,-52
551560,13544,-47551570,13538,-46
551580,13523,-44551590,13530,-45
551600,13532,-47551610,13543,-42
551620,13533,-54551630,13546,-46
551640,13535,-50551650,13530,-54
551660,13532,-43551670,13531,-48
551680,13529,-49551690,13542,-51
551700,13540,-52551710,13528,-51
551720,13534,-50551730,13548,-44
551740,13533,-44551750,13543,-39
551760,13534,-47551770,13548,-45
551780,13545,-42551790,13528,-48
551800,13534,-45551810,13529,-52
551820,13527,-46551830,13534,-45
551840,13535,-46551850,13527,-51
551860,13538,-51551870,13535,-44
551880,13541,-51551890,13541,-46
551900,13528,-40551910,13542,-46
551920,13545,-51551930,13525,-43
551940,13541,-40551950,13539,-46
551960,13532,-56551970,13538,-46
551980,13537,-51551990,13539,-51
552000,13529,-52552010,13519,-49
552020,13514,-52552030,13503,-47
552040,13499,-51552050,13497,-53
552060,13498,-46552070,13515,-50
552080,13494,-49552090,13516,-50
552100,13519,-46552110,13548,-44
552120,13540,-42552130,13542,-46
552140,13546,-48552150,13551,-51
552160,13550,-53552170,13539,-44
552180,13532,-52552190,13532,-55
552200,13541,-51552210,13533,-54
552220,13545,-51552230,13548,-52
552240,13533,-47552250,13535,-55
552260,13532,-48552270,13541,-49
552280,13543,-46552290,13541,-52
552300,13556,-49552310,13544,-43
552320,13530,-46552330,13535,-47
552340,13540,-41552350,13530,-43
552360,13543,-48552370,13544,-53
552380,13542,-49552390,13525,-57
552400,13540,-40552410,13529,-46
552420,13532,-49552430,13542,-54
552440,13547,-52552450,13545,-40
552460,13527,-48552470,13538,-49
552480,13524,-53552490,13541,-54
552500,13538,-50552510,13539,-51
552520,13541,-54552530,13538,-41
552540,13543,-45552550,13534,-50
552560,13536,-49552570,13531,-54
552580,13537,-41552590,13537,-49
552600,13539,-49552610,13535,-51
552620,13531,-51552630,13536,-51
552640,13536,-45552650,13534,-45
552660,13535,-43552670,13552,-39
552680,13542,-44552690,13538,-42
552700,13538,-42552710,13535,-47
552720,13549,-46552730,13532,-39
552740,13519,-54552750,13537,-55
552760,13535,-46552770,13534,-53
552780,13543,-43552790,13528,-60
552800,13531,-49552810,13545,-48
552820,13540,-50552830,13541,-51
552840,13531,-51552850,13547,-45
552860,13527,-51552870,13539,-52
552880,13523,-45552890,13538,-42
552900,13542,-47552910,13541,-43
552920,13537,-46552930,13541,-52
552940,13527,-46552950,13538,-47
552960,13534,-53552970,13536,-52
552980,13533,-49552990,13535,-49
553000,13537,-47553010,13518,-50
553020,13500,-46553030,13490,-42
553040,13475,-46553050,13467,-59
553060,13469,-54553070,13468,-44
553080,13474,-57553090,13485,-46
553100,13496,-50553110,13505,-44
553120,13521,-46553130,13527,-41
553140,13561,-52553150,13539,-44
553160,13545,-47553170,13543,-58
553180,13535,-48553190,13545,-43
553200,13542,-40553210,13533,-51
553220,13526,-56553230,13538,-57
553240,13536,-45553250,13544,-47
553260,13545,-50553270,13537,-56
553280,13542,-47553290,13537,-48
553300,13542,-46553310,13544,-47
553320,13538,-51553330,13549,-43
553340,13552,-43553350,13549,-56
553360,13538,-51553370,13540,-43
553380,13537,-47553390,13531,-51
553400,13535,-46553410,13533,-36
553420,13543,-42553430,13538,-51
553440,13537,-45553450,13537,-36
553460,13537,-46553470,13536,-51
553480,13537,-47553490,13539,-43
553500,13535,-43553510,13521,-54
553520,13544,-48553530,13525,-38
553540,13552,-53553550,13535,-45
553560,13540,-37553570,13534,-42
553580,13532,-50553590,13540,-53
553600,13532,-49553610,13526,-40
553620,13527,-43553630,13546,-52
553640,13546,-44553650,13535,-50
553660,13543,-52553670,13528,-42
553680,13520,-47553690,13536,-39
553700,13532,-42553710,13536,-47
553720,13545,-52553730,13542,-46
553740,13533,-53553750,13535,-54
553760,13544,-49553770,13543,-51
553780,13545,-39553790,13545,-39
553800,13538,-52553810,13544,-55
553820,13539,-50553830,13535,-44
553840,13536,-39553850,13539,-41
553860,13547,-45553870,13533,-50
553880,13539,-39553890,13555,-44
553900,13535,-46553910,13531,-53
553920,13539,-47553930,13525,-59
553940,13539,-60553950,13536,-43
553960,13537,-47553970,13524,-49
553980,13536,-48553990,13541,-43
554000,13531,-46554010,13513,-48
554020,13508,-49554030,13497,-53
554040,13494,-48554050,13508,-53
554060,13504,-52554070,13515,-46
554080,13514,-48554090,13520,-63
554100,13538,-49554110,13527,-51
554120,13543,-45554130,13538,-53
554140,13545,-55554150,13539,-42
554160,13531,-53554170,13533,-46
554180,13545,-57554190,13544,-51
554200,13541,-44554210,13544,-56
554220,13556,-35554230,13548,-46
554240,13530,-45554250,13553,-54
554260,13535,-49554270,13545,-48
554280,13514,-49554290,13541,-50
554300,13529,-56554310,13541,-47
554320,13545,-38554330,13540,-44
554340,13528,-48554350,13534,-47
554360,13539,-50554370,13540,-42
554380,13539,-35554390,13551,-48
554400,13538,-45554410,13531,-51
554420,13541,-45554430,13541,-52
554440,13545,-46554450,13535,-50
554460,13537,-43554470,13543,-61
554480,13529,-45554490,13531,-54
554500,13540,-44554510,13530,-50
554520,13542,-44554530,13536,-39
554540,13538,-44554550,13538,-45
554560,13541,-59554570,13535,-48
554580,13543,-36554590,13555,-47
554600,13552,-47554610,13544,-41
554620,13542,-52554630,13535,-41
554640,13550,-37554650,13543,-45
554660,13533,-45554670,13546,-42
554680,13526,-39554690,13523,-49
554700,13531,-43554710,13533,-42
554720,13535,-54554730,13542,-52
554740,13539,-44554750,13537,-47
554760,13537,-46554770,13535,-54
554780,13536,-40554790,13522,-46
554800,13539,-47554810,13528,-44
554820,13541,-46554830,13550,-39
554840,13547,-48554850,13546,-49
554860,13547,-35554870,13531,-43
554880,13513,-42554890,13542,-46
554900,13545,-55554910,13541,-45
554920,13538,-44554930,13537,-48
554940,13537,-53554950,13546,-54
554960,13541,-43554970,13537,-46
554980,13533,-51554990,13535,-44
555000,13532,-51555010,13519,-57
555020,13505,-59555030,13480,-45
555040,13491,-51555050,13483,-50
555060,13491,-53555070,13495,-43
555080,13499,-36555090,13503,-42
555100,13522,-41555110,13536,-44
555120,13545,-50555130,13554,-50
555140,13553,-41555150,13545,-43
555160,13540,-43555170,13553,-46
555180,13544,-48555190,13546,-50
555200,13536,-50555210,13548,-43
555220,13536,-56555230,13553,-50
555240,13537,-54555250,13537,-51
555260,13541,-56555270,13540,-48
555280,13541,-41555290,13546,-47
555300,13534,-47555310,13544,-50
555320,13548,-47555330,13543,-50
555340,13538,-48555350,13548,-58
555360,13554,-43555370,13552,-53
555380,13533,-46555390,13543,-38
555400,13534,-45555410,13535,-51
555420,13539,-52555430,13538,-47
555440,13544,-47555450,13546,-41
555460,13546,-49555470,13544,-48
555480,13508,-42555490,13536,-47
555500,13540,-43555510,13532,-48
555520,13548,-50555530,13545,-45
555540,13543,-49555550,13537,-53
555560,13542,-43555570,13538,-44
555580,13539,-43555590,13544,-47
555600,13563,-54555610,13540,-50
555620,13530,-58555630,13537,-43
555640,13538,-51555650,13535,-44
555660,13540,-53555670,13547,-53
555680,13532,-49555690,13545,-43
555700,13537,-42555710,13537,-49
555720,13528,-46555730,13537,-51
555740,13548,-43555750,13545,-41
555760,13553,-40555770,13549,-49
555780,13534,-46555790,13542,-55
555800,13534,-43555810,13534,-50
555820,13543,-45555830,13535,-41
555840,13529,-57555850,13538,-51
555860,13531,-52555870,13541,-48
555880,13544,-51555890,13529,-48
555900,13545,-38555910,13543,-44
555920,13546,-43555930,13533,-52
555940,13555,-51555950,13536,-49
555960,13554,-50555970,13540,-48
555980,13538,-49555990,13539,-53
556000,13519,-56556010,13514,-43
556020,13509,-48556030,13514,-51
556040,13510,-40556050,13498,-52
556060,13510,-40556070,13501,-47
556080,13487,-40556090,13522,-51
556100,13530,-52556110,13540,-43
556120,13541,-43556130,13552,-40
556140,13543,-42556150,13545,-51
556160,13543,-47556170,13543,-52
556180,13542,-48556190,13552,-52
556200,13542,-47556210,13547,-43
556220,13554,-49556230,13541,-47
556240,13534,-52556250,13532,-49
556260,13538,-44556270,13526,-50
556280,13546,-48556290,13537,-51
556300,13534,-42556310,13547,-50
556320,13548,-52556330,13540,-44
556340,13539,-55556350,13529,-56
556360,13530,-36556370,13530,-50
556380,13533,-52556390,13540,-53
556400,13533,-44556410,13531,-41
556420,13536,-46556430,13533,-51
556440,13536,-48556450,13537,-46
556460,13531,-52556470,13537,-49
556480,13537,-48556490,13535,-43
556500,13545,-44556510,13540,-45
556520,13538,-54556530,13537,-46
556540,13533,-42556550,13545,-43
556560,13522,-50556570,13538,-39
556580,13531,-42556590,13544,-44
556600,13553,-42556610,13535,-48
556620,13530,-52556630,13541,-46
556640,13539,-49556650,13539,-54
556660,13547,-46556670,13544,-49
556680,13536,-48556690,13539,-48
556700,13544,-46556710,13544,-39
556720,13538,-45556730,13528,-55
556740,13538,-50556750,13531,-54
556760,13547,-39556770,13546,-51
556780,13547,-47556790,13544,-53
556800,13539,-42556810,13534,-47
556820,13533,-59556830,13535,-44
556840,13525,-43556850,13533,-49
556860,13527,-38556870,13539,-49
556880,13536,-56556890,13537,-45
556900,13535,-48556910,13549,-48
556920,13544,-45556930,13542,-49
556940,13541,-51556950,13541,-44
556960,13536,-52556970,13553,-37
556980,13548,-38556990,13535,-43
557000,13513,-52557010,13501,-37
557020,13491,-41557030,13494,-50
557040,13489,-47557050,13493,-42
557060,13487,-52557070,13494,-49
557080,13502,-42557090,13523,-39
557100,13527,-49557110,13535,-47
557120,13547,-46557130,13542,-40
557140,13545,-46557150,13549,-49
557160,13546,-47557170,13547,-44
557180,13546,-54557190,13535,-44
557200,13545,-46557210,13545,-49
557220,13539,-38557230,13536,-45
557240,13538,-45557250,13539,-38
557260,13553,-46557270,13536,-39
557280,13543,-47557290,13548,-41
557300,13537,-45557310,13537,-39
557320,13541,-49557330,13544,-48
557340,13540,-52557350,13543,-48
557360,13532,-39557370,13542,-51
557380,13546,-48557390,13535,-43
557400,13533,-51557410,13533,-47
557420,13546,-51557430,13543,-44
557440,13534,-38557450,13531,-41
557460,13525,-53557470,13524,-47
557480,13535,-45557490,13536,-45
557500,13536,-46557510,13537,-37
557520,13531,-47557530,13535,-47
557540,13543,-45557550,13539,-43
557560,13542,-42557570,13524,-48
557580,13546,-45557590,13546,-51
557600,13552,-36557610,13540,-53
557620,13538,-44557630,13543,-52
557640,13537,-52557650,13540,-53
557660,13537,-48557670,13543,-49
557680,13535,-48557690,13540,-42
557700,13546,-51557710,13548,-55
557720,13528,-49557730,13542,-45
557740,13542,-53557750,13534,-45
557760,13536,-55557770,13542,-42
557780,13539,-49557790,13543,-42
557800,13532,-45557810,13529,-48
557820,13545,-49557830,13534,-48
557840,13546,-50557850,13535,-52
557860,13533,-45557870,13537,-41
557880,13541,-53557890,13541,-43
557900,13542,-39557910,13540,-42
557920,13540,-33557930,13539,-46
557940,13532,-45557950,13533,-38
557960,13543,-34557970,13527,-34
557980,13547,-38557990,13527,-46
558000,13522,-45558010,13505,-39
558020,13501,-40558030,13520,-42
558040,13512,-41558050,13512,-37
558060,13525,-42558070,13507,-51
558080,13524,-49558090,13538,-39
558100,13550,-45558110,13543,-46
558120,13537,-48558130,13541,-43
558140,13550,-40558150,13550,-45
558160,13545,-44558170,13544,-42
558180,13556,-42558190,13541,-40
558200,13534,-40558210,13551,-45
558220,13533,-39558230,13545,-45
558240,13547,-42558250,13536,-48
558260,13540,-38558270,13544,-43
558280,13542,-39558290,13537,-32
558300,13535,-51558310,13530,-47
558320,13542,-51558330,13550,-48
558340,13541,-47558350,13542,-41
558360,13541,-53558370,13543,-41
558380,13542,-45558390,13541,-51
558400,13528,-46558410,13544,-45
558420,13547,-35558430,13529,-48
558440,13538,-48558450,13542,-45
558460,13538,-44558470,13535,-38
558480,13538,-32558490,13542,-48
558500,13529,-42558510,13535,-46
558520,13531,-45558530,13542,-52
558540,13534,-46558550,13536,-42
558560,13547,-45558570,13533,-46
558580,13540,-52558590,13544,-44
558600,13556,-42558610,13533,-50
558620,13534,-39558630,13536,-49
558640,13545,-48558650,13538,-40
558660,13553,-50558670,13535,-49
558680,13533,-44558690,13540,-36
558700,13542,-51558710,13542,-43
558720,13542,-49558730,13534,-50
558740,13531,-54558750,13533,-43
558760,13543,-47558770,13533,-42
558780,13543,-44558790,13543,-43
558800,13546,-42558810,13536,-42
558820,13543,-48558830,13527,-50
558840,13551,-47558850,13541,-49
558860,13544,-42558870,13544,-46
558880,13547,-38558890,13532,-50
558900,13535,-44558910,13533,-56
558920,13541,-50558930,13545,-47
558940,13544,-53558950,13542,-40
558960,13530,-50558970,13529,-41
558980,13535,-46558990,13524,-43
559000,13520,-39559010,13499,-48
559020,13491,-45559030,13489,-54
559040,13489,-44559050,13494,-51
559060,13490,-43559070,13499,-51
559080,13521,-49559090,13519,-48
559100,13529,-49559110,13541,-56
559120,13535,-52559130,13539,-41
559140,13548,-48559150,13550,-48
559160,13535,-51559170,13549,-50
559180,13552,-52559190,13545,-43
559200,13537,-42559210,13548,-38
559220,13539,-41559230,13546,-52
559240,13544,-42559250,13547,-49
559260,13541,-39559270,13542,-47
559280,13545,-50559290,13534,-53
559300,13532,-46559310,13552,-47
559320,13545,-49559330,13541,-52
559340,13539,-49559350,13538,-55
559360,13538,-50559370,13534,-45
559380,13530,-51559390,13533,-48
559400,13537,-41559410,13541,-46
559420,13531,-43559430,13536,-44
559440,13522,-50559450,13526,-53
559460,13517,-48559470,13523,-43
559480,13535,-39559490,13538,-50
559500,13549,-44559510,13542,-47
559520,13544,-37559530,13540,-42
559540,13542,-50559550,13538,-43
559560,13524,-55559570,13534,-48
559580,13537,-53559590,13546,-32
559600,13555,-47559610,13537,-49
559620,13546,-39559630,13537,-37
559640,13539,-40559650,13538,-42
559660,13523,-45559670,13536,-45
559680,13537,-43559690,13533,-40
559700,13541,-50559710,13538,-36
559720,13532,-43559730,13544,-50
559740,13516,-61559750,13533,-49
559760,13534,-45559770,13551,-52
559780,13530,-44559790,13527,-45
559800,13530,-44559810,13546,-44
559820,13545,-41559830,13538,-43
559840,13540,-38559850,13530,-48
559860,13534,-44559870,13537,-51
559880,13530,-46559890,13533,-47
559900,13534,-42559910,13533,-44
559920,13532,-49559930,13538,-52
559940,13545,-51559950,13539,-54
559960,13527,-46559970,13542,-47
559980,13530,-47559990,13513,-41
560000,13504,-59560010,13503,-46
560020,13509,-36560030,13502,-49
560040,13489,-48560050,13513,-48
560060,13497,-46560070,13502,-51
560080,13526,-55560090,13532,-47
560100,13542,-50560110,13537,-54
560120,13537,-51560130,13539,-52
560140,13537,-54560150,13544,-49
560160,13540,-51560170,13549,-46
560180,13538,-50560190,13546,-52
560200,13541,-49560210,13537,-44
560220,13527,-47560230,13546,-46
560240,13539,-46560250,13540,-40
560260,13535,-47560270,13553,-45
560280,13548,-45560290,13549,-44
560300,13547,-48560310,13535,-44
560320,13529,-38560330,13534,-53
560340,13539,-43560350,13527,-43
560360,13540,-52560370,13537,-52
560380,13544,-49560390,13541,-50
560400,13536,-50560410,13530,-45
560420,13538,-51560430,13530,-39
560440,13546,-41560450,13542,-45
560460,13537,-53560470,13534,-52
560480,13534,-37560490,13540,-52
560500,13528,-49560510,13539,-49
560520,13536,-47560530,13547,-48
560540,13535,-53560550,13539,-46
560560,13541,-47560570,13539,-44
560580,13537,-47560590,13527,-50
560600,13543,-45560610,13536,-47
560620,13536,-50560630,13529,-40
560640,13527,-49560650,13529,-45
560660,13543,-45560670,13537,-50
560680,13536,-43560690,13535,-50
560700,13540,-47560710,13530,-47
560720,13544,-39560730,13530,-48
560740,13538,-54560750,13530,-50
560760,13543,-44560770,13537,-57
560780,13542,-48560790,13533,-44
560800,13540,-54560810,13536,-41
560820,13545,-40560830,13547,-46
560840,13535,-46560850,13542,-54
560860,13538,-55560870,13525,-51
560880,13542,-45560890,13541,-42
560900,13539,-44560910,13547,-37
560920,13555,-42560930,13549,-51
560940,13543,-38560950,13539,-46
560960,13541,-56560970,13537,-46
560980,13529,-47560990,13510,-41
561000,13490,-46561010,13483,-44
561020,13496,-48561030,13490,-51
561040,13486,-42561050,13484,-49
561060,13496,-46561070,13512,-46
561080,13513,-44561090,13535,-51
561100,13532,-52561110,13537,-51
561120,13545,-51561130,13536,-55
561140,13544,-49561150,13549,-36
561160,13541,-47561170,13547,-43
561180,13550,-46561190,13542,-50
561200,13534,-50561210,13535,-38
561220,13551,-42561230,13538,-41
561240,13550,-39561250,13539,-48
561260,13536,-51561270,13540,-51
561280,13534,-45561290,13539,-42
561300,13539,-41561310,13543,-42
561320,13543,-36561330,13541,-40
561340,13539,-47561350,13544,-40
561360,13540,-45561370,13532,-48
561380,13547,-47561390,13528,-44
561400,13560,-42561410,13552,-42
561420,13540,-48561430,13541,-43
561440,13533,-41561450,13543,-35
561460,13548,-58561470,13543,-36
561480,13531,-45561490,13535,-44
